name,version,downloads,updated_at,repository,description
i18n-embed,0.16.0,2268490,2025-07-09,https://github.com/kellpossible/cargo-i18n/tree/master/i18n-embed,Traits and macros to conveniently embed localization assets into your application binary or library in order to localize it at runtime.
actix-ws,0.4.0,2268313,2026-02-24,https://github.com/actix/actix-extras,"WebSockets for Actix Web, without actors"
subxt-rpcs,0.50.0,2268061,2026-03-12,https://github.com/paritytech/subxt,Make RPC calls to Substrate based nodes
wasmer-wasix-types,0.700.1,2267083,2026-03-17,https://github.com/wasmerio/wasmer,WASI and WASIX types for Wasmer WebAssembly runtime
libp2p-pnet,0.26.0,2266303,2025-01-14,https://github.com/libp2p/rust-libp2p,Private swarm support for libp2p
wasmer-wasix,0.700.1,2265951,2026-03-17,https://github.com/wasmerio/wasmer,WASI and WASIX implementation library for Wasmer WebAssembly runtime
virtual-net,0.700.1,2265381,2026-03-17,https://github.com/wasmerio/wasmer,Wasmer Virtual Networking
parse_int,0.9.0,2261983,2025-04-11,https://gitlab.com/dns2utf8/parse_int,Parse &str with common prefixes to integer values
swc_ecma_preset_env,50.0.0,2261958,2026-03-22,https://github.com/swc-project/swc.git,preset-env for the swc
test-fuzz-internal,8.0.0,2259826,2026-03-25,https://github.com/trailofbits/test-fuzz,test-fuzz-internal
env-flags,0.1.1,2258176,2025-03-31,https://github.com/kykosic/env-flags,A convenience macro for declaring environment variables
solana-banks-server,3.1.11,2256355,2026-03-23,https://github.com/anza-xyz/agave,Solana banks server
postscript,0.19.0,2255986,2025-05-14,https://github.com/bodoni/postscript,The package provides a parser of PostScript fonts.
variadics_please,1.1.0,2250972,2024-12-16,https://github.com/bevyengine/variadics_please,Implement things as if rust had variadics
ra-ap-rustc_index,0.156.0,2250590,2026-03-22,https://github.com/rust-lang/rust,Automatically published version of the package `rustc_index` in the rust-lang/rust repository from commit 562dee4820c458d823175268e41601d4c060588a  The publishing script for this crate lives at: https
grcov,0.10.7,2246746,2026-03-03,https://github.com/mozilla/grcov,Rust tool to collect and aggregate code coverage data for multiple source files
riscv-macros,0.4.0,2244817,2025-12-24,https://github.com/rust-embedded/riscv,Procedural macros re-exported in `riscv`
salvo-otel,0.89.3,2243657,2026-03-18,https://github.com/salvo-rs/salvo,OpenTelemetry support for salvo web server framework.
wgpu-core-deps-apple,29.0.0,2238510,2026-03-19,https://github.com/gfx-rs/wgpu,Feature unification helper crate for Apple platforms
cosmwasm-schema-derive,3.0.4,2236395,2026-02-10,https://github.com/CosmWasm/cosmwasm,Derive macros for cosmwasm-schema
enclose,1.2.1,2235739,2025-04-15,https://github.com/clucompany/Enclose.git,"A convenient macro, for cloning values into a closure."
oxc-miette,2.7.0,2234526,2026-01-04,https://github.com/oxc-project/oxc-miette,Fancy diagnostic reporting library and protocol for us mere mortals who aren't compiler hackers.
oxc-miette-derive,2.7.0,2232249,2026-01-04,https://github.com/oxc-project/oxc-miette,Derive macros for miette. Like `thiserror` for Diagnostics.
userfaultfd-sys,0.6.0,2229998,2025-08-18,https://github.com/bytecodealliance/userfaultfd-rs,Low-level bindings for userfaultfd functionality on Linux.
oxc_regular_expression,0.122.0,2227517,2026-03-23,https://github.com/oxc-project/oxc,A collection of JavaScript tools written in Rust.
solana-program-test,3.1.11,2226570,2026-03-23,https://github.com/anza-xyz/agave,Solana Program Test Framework
chrono-english,0.1.8,2225263,2025-08-13,https://github.com/stevedonovan/chrono-english.git,"parses simple English dates, inspired by Linux date command"
solana-address,2.4.0,2221740,2026-03-19,https://github.com/anza-xyz/solana-sdk,Solana account addresses
wayland-protocols-experimental,20251230.0.2,2219748,2026-03-05,https://github.com/smithay/wayland-rs,Generated API for experimental wayland protocol extensions
genco,0.19.0,2217964,2025-10-21,https://github.com/udoprog/genco,A whitespace-aware quasiquoter for beautiful code generation.
lightningcss,1.0.0-alpha.35,2217768,2026-03-09,https://github.com/parcel-bundler/lightningcss,"A CSS parser, transformer, and minifier"
mozjpeg,0.10.13,2215669,2025-02-18,https://github.com/ImageOptim/mozjpeg-rust,Higher-level wrapper for Mozilla's JPEG library
macroific,2.0.0,2213188,2024-10-15,https://github.com/Alorel/macroific-rs,Proc macro development utilities
line-index,0.1.2,2211570,2024-10-18,https://github.com/rust-lang/rust-analyzer/tree/master/lib/line-index,"Maps flat `TextSize` offsets to/from `(line, column)` representation."
ffmpeg-next,8.1.0,2211383,2026-03-18,https://github.com/zmwangx/rust-ffmpeg,Safe FFmpeg wrapper (FFmpeg 4 compatible fork of the ffmpeg crate)
machine-uid,0.5.4,2211375,2025-10-30,https://github.com/Hanaasagi/machine-uid,Get os native machine id without root permission.
accessory,2.1.0,2211225,2025-04-28,https://github.com/Alorel/accessory-rs,A configurable get/set/get_mut derive macro
tree-sitter-c-sharp,0.23.1,2211218,2024-11-11,https://github.com/tree-sitter/tree-sitter-c-sharp,C# grammar for tree-sitter
macroific_attr_parse,2.0.0,2210820,2024-10-15,https://github.com/Alorel/macroific-rs,Attribute parsing utilities for the macroific crate
env,1.0.1,2209261,2025-01-13,https://github.com/bend-n/env,"std::env::{set_var, remove_var} safely"
fastwebsockets,0.10.0,2206101,2026-01-01,https://github.com/denoland/fastwebsockets,A fast RFC6455 WebSocket server implementation
starlark_map,0.13.0,2205061,2024-12-13,https://github.com/facebook/starlark-rust,Map implementation with starlark-rust specific optimizations
macroific_core,2.0.0,2204608,2024-10-15,https://github.com/Alorel/macroific-rs,Shared functionality for macroific & macroific_macro
aws-sdk-bedrockruntime,1.128.0,2204263,2026-03-17,https://github.com/awslabs/aws-sdk-rust,AWS SDK for Amazon Bedrock Runtime
macroific_macro,2.0.0,2203528,2024-10-15,https://github.com/Alorel/macroific-rs,Proc macros for the macroific crate
token-cell,2.1.1,2202936,2025-11-24,https://github.com/p-avital/token-cell-rs,A more convenient GhostCell
i18n-embed-fl,0.10.0,2202645,2025-07-09,https://github.com/kellpossible/cargo-i18n/tree/master/i18n-embed-fl,Macro to perform compile time checks when using the i18n-embed crate and the fluent localization system
keyed-set,1.1.0,2200551,2025-09-03,https://github.com/p-avital/keyed-set-rs,Keyed Set: a hashbrown-based HashSet that indexes based on projections of its elements.
inplace_it,0.3.6,2199042,2024-10-26,https://github.com/NotIntMan/inplace_it,Place small arrays on the stack with a low-cost!
solana-validator-exit,3.0.0,2196576,2025-08-06,https://github.com/anza-xyz/solana-sdk,Solana validator exit handling.
konst_proc_macros,0.4.1,2195090,2025-11-02,https://github.com/rodrimati1992/konst/,Implementation detail of the `konst` crate
mpl-token-metadata,5.1.1,2191534,2025-11-13,https://github.com/metaplex-foundation/mpl-token-metadata,Metaplex Token Metadata SDK
sp-version-proc-macro,15.0.0,2191290,2025-01-07,https://github.com/paritytech/polkadot-sdk.git,Macro for defining a runtime version.
wasmer-config,0.700.1,2187838,2026-03-17,https://github.com/wasmerio/wasmer,Configuration types for Wasmer.
ecow,0.2.6,2185874,2025-08-04,https://github.com/typst/ecow,"Compact, clone-on-write vector and string."
tracing-indicatif,0.3.14,2185351,2025-12-03,https://github.com/emersonford/tracing-indicatif,Tracing layer that automatically creates and manages progress bars for active spans.
json-number,0.4.10,2184637,2026-01-12,https://github.com/timothee-haudebourg/json-number,JSON number parsing and storage
indexed_db_futures,0.6.4,2184424,2025-05-11,https://github.com/Alorel/rust-indexed-db,Future bindings for IndexedDB via web_sys
ra-ap-rustc_parse_format,0.156.0,2184257,2026-03-22,https://github.com/rust-lang/rust,Automatically published version of the package `rustc_parse_format` in the rust-lang/rust repository from commit 562dee4820c458d823175268e41601d4c060588a  The publishing script for this crate lives at
sendgrid,0.27.0,2182678,2026-02-03,https://github.com/gsquire/sendgrid-rs,An unofficial client library for the SendGrid API
datadriven,0.9.0,2180314,2025-05-06,https://github.com/justinj/datadriven,Rewritable table-driven testing
tauri-plugin-notification,2.3.3,2178181,2025-10-27,https://github.com/tauri-apps/plugins-workspace,Send desktop and mobile notifications on your Tauri application.
mlua_derive,0.11.0,2177548,2025-07-14,https://github.com/mlua-rs/mlua,Procedural macros for the mlua crate.
fancy_constructor,2.1.0,2176926,2025-05-11,https://github.com/Alorel/fancy_constructor-rs.git,Derive a highly configurable constructor for your struct
embassy-time,0.5.1,2176206,2026-03-20,https://github.com/embassy-rs/embassy,"Instant and Duration for embedded no-std systems, with async timer support"
bluer,0.17.4,2173455,2025-06-06,https://github.com/bluez/bluer,BlueR: official Rust interface to the Linux Bluetooth protocol stack (BlueZ)
solana-zk-token-proof-program,3.1.11,2172798,2026-03-23,https://github.com/anza-xyz/agave,Solana Zk Token Proof Program
delegate-display,3.0.0,2172131,2024-10-15,https://github.com/Alorel/delegate-display-rs,"derive(Display, Debug) for structs/enums with one member"
revm-inspectors,0.36.1,2172073,2026-03-18,https://github.com/paradigmxyz/revm-inspectors,Revm inspector implementations
deltalake-core,0.31.1,2170499,2026-03-15,https://github.com/delta-io/delta.rs,Native Delta Lake implementation in Rust
taplo,0.14.0,2170073,2025-05-22,https://github.com/tamasfe/taplo,"A TOML parser, analyzer and formatter library"
xml,1.2.1,2168372,2026-01-13,https://github.com/kornelski/xml-rs,An XML library in pure Rust
swc_ecmascript,55.0.0,2168259,2026-03-22,https://github.com/swc-project/swc.git,Ecmascript
deno_lint,0.83.0,2167900,2026-01-31,https://github.com/denoland/deno_lint,lint for deno
sp-metadata-ir,0.12.3,2164819,2026-02-04,https://github.com/paritytech/polkadot-sdk.git,Intermediate representation of the runtime metadata.
spl-associated-token-account-client,2.0.0,2164425,2024-11-01,https://github.com/solana-labs/solana-program-library,Solana Program Library Associated Token Account Client
sc-executor-polkavm,0.41.0,2160240,2026-03-26,https://github.com/paritytech/polkadot-sdk.git,PolkaVM executor for Substrate
tauri-plugin-autostart,2.5.1,2160123,2025-10-27,https://github.com/tauri-apps/plugins-workspace,Automatically launch your application at startup.
candle-nn,0.9.2,2158375,2026-01-24,https://github.com/huggingface/candle,Minimalist ML framework.
xmas-elf,0.10.0,2157852,2025-03-26,https://github.com/nrc/xmas-elf,"Library for parsing and navigating ELF data; zero-allocation, type-safe."
arrow_convert,0.11.4,2157179,2026-02-10,https://github.com/Swoorup/arrow-convert,Convert between nested rust types and Arrow with arrow
arrow_convert_derive,0.11.4,2156323,2026-02-10,https://github.com/Swoorup/arrow-convert,Proc macros for arrow_convert
exponential-backoff,2.1.0,2154573,2025-04-17,https://github.com/yoshuawuyts/exponential-backoff,An exponential backoff generator with jitter.
opensearch,2.4.0,2153051,2026-03-24,https://github.com/opensearch-project/opensearch-rs,Official OpenSearch Rust client
sp-staking,42.2.0,2149920,2026-03-09,https://github.com/paritytech/polkadot-sdk.git,"A crate which contains primitives that are useful for implementation that uses staking approaches in general. Definitions related to sessions, slashing, etc go here."
erasable,1.3.0,2148941,2025-01-17,https://github.com/CAD97/pointer-utils/tree/master/crates/erasable,Type-erased thin pointers.
freetype-rs,0.38.0,2147637,2025-01-08,https://github.com/PistonDevelopers/freetype-rs.git,Bindings for FreeType font library
swc_ecma_testing,20.0.0,2146355,2026-02-25,https://github.com/swc-project/swc.git,Testing utilities for ecmascript
sonic-rs,0.5.8,2144693,2026-03-25,https://github.com/cloudwego/sonic-rs,Sonic-rs is a fast Rust JSON library based on SIMD
i18n-config,0.4.8,2144102,2025-07-09,https://github.com/kellpossible/cargo-i18n/tree/master/i18n-config,This library contains the configuration stucts (along with their parsing functions) for the cargo-i18n tool/system.
mongocrypt,0.3.2,2143134,2025-11-19,https://github.com/mongodb/libmongocrypt-rust,Rust-idiomatic wrapper around mongocrypt-sys
mongocrypt-sys,0.1.5+1.15.1,2142023,2025-11-19,https://github.com/mongodb/libmongocrypt-rust,FFI bindings to libmongocrypt
timestamped-socket,0.2.7,2140213,2025-06-26,https://github.com/pendulum-project/timestamped-socket,Implementation of async UDP and raw ethernet sockets with timestamping
confy,2.0.0,2139605,2025-10-27,https://github.com/rust-cli/confy,Boilerplate-free configuration management
type1-encoding-parser,0.1.1,2139062,2026-03-22,https://github.com/jrmuizel/type1-encoding-parser,A library to parse encodings from Type1 font files
foundations-macros,5.5.3,2137886,2026-03-11,https://github.com/cloudflare/foundations,Procedural macros used by foundations.
parcel_selectors,0.28.2,2136784,2025-05-11,https://github.com/parcel-bundler/lightningcss,CSS Selectors matching for Rust - forked for lightningcss
genco-macros,0.19.0,2132774,2025-10-21,https://github.com/udoprog/genco,A whitespace-aware quasiquoter for beautiful code generation.
locspan,0.9.2,2129481,2025-02-16,https://github.com/timothee-haudebourg/locspan,Code mapping utility types and traits.
zombienet-support,0.4.8,2127129,2026-03-20,https://github.com/paritytech/zombienet-sdk,Support crates with common traits/structs and helpers
proptest-state-machine,0.8.0,2125157,2026-03-24,https://github.com/proptest-rs/proptest,State machine based testing support for proptest.
zombienet-prom-metrics-parser,0.4.8,2125022,2026-03-20,https://github.com/paritytech/zombienet-sdk,"Prometheus metric parser, parse metrics provided by internal prometheus server"
i18n-embed-impl,0.8.4,2124942,2024-10-23,https://github.com/kellpossible/cargo-i18n/tree/master/i18n-embed,Macro implementations for i18n-embed
zombienet-orchestrator,0.4.8,2124858,2026-03-20,https://github.com/paritytech/zombienet-sdk,"Zombienet Orchestrator, drive network spwan through providers"
zombienet-provider,0.4.8,2124809,2026-03-20,https://github.com/paritytech/zombienet-sdk,"Zombienet provider, implement the logic to run the nodes in the native provider"
zombienet-sdk,0.4.8,2124516,2026-03-20,https://github.com/paritytech/zombienet-sdk,"Zombienet SDK, entrypoint for using zombienet"
zk_evm,0.153.10,2123871,2026-03-13,https://github.com/matter-labs/zksync-protocol/,ZKsync out-of-circuit EraEVM implementation
zombienet-configuration,0.4.8,2122915,2026-03-20,https://github.com/paritytech/zombienet-sdk,"Zombienet sdk config builder, allow to build a network configuration"
ra-ap-rustc_index_macros,0.156.0,2120697,2026-03-22,https://github.com/rust-lang/rust,Automatically published version of the package `rustc_index_macros` in the rust-lang/rust repository from commit 562dee4820c458d823175268e41601d4c060588a  The publishing script for this crate lives at
proc-maps,0.4.0,2120011,2024-10-17,https://github.com/rbspy/proc-maps,Helper crate for getting virtual memory maps from processes
salvo-craft,0.89.3,2118255,2026-03-18,https://github.com/salvo-rs/salvo,Salvo Handler modular craft.
bevy_color,0.18.1,2116543,2026-03-04,https://github.com/bevyengine/bevy,Types for representing and manipulating color values
prefix-trie,0.8.2,2115548,2026-03-22,https://github.com/tiborschneider/prefix-trie,Prefix trie (tree) datastructure (both a set and a map) that provides exact and longest-prefix matches.
